id,date,est_date,time_point,year,month,season,phase,exp_year,julian,dss,site,slope,fert,treat,strip,rot_phs,comb_id,man_id,crop_id,crop,TOY,seed,seed_rate,n_added,st_yld,gr_yld,st_n,gr_n,st_p,gr_p
2749,10/27/1993,10/27/1993,3222,1993,10,Fal,G,8,300,2857,3,2,NP,3,21,1,340.93,329331.03,5,Sg,,,,,1720,2937,4154,18506,708,3004
2750,10/27/1993,10/27/1993,3222,1993,10,Fal,G,8,300,2857,3,3,N,3,21,1,340.93,339331.03,5,Sg,,,,,1999,3688,3328,13282,732,2606
2751,10/27/1993,10/27/1993,3222,1993,10,Fal,G,8,300,2857,3,3,NP,3,21,1,340.93,339331.03,5,Sg,,,,,1620,2576,3911,14119,680,2765
2752,10/27/1993,10/27/1993,3222,1993,10,Fal,G,8,300,2857,3,1,N,13,1a,1,#VALUE!,#VALUE!,5,Sg,,,,,3067,0,0,0,0,0
2753,10/27/1993,10/27/1993,3222,1993,10,Fal,G,8,300,2857,3,1,NP,13,1a,1,#VALUE!,#VALUE!,5,Sg,,,,,2397,0,0,0,0,0
2754,10/27/1993,10/27/1993,3222,1993,10,Fal,G,8,300,2857,3,2,N,13,1a,1,#VALUE!,#VALUE!,5,Sg,,,,,2493,0,0,0,0,0
2755,10/27/1993,10/27/1993,3222,1993,10,Fal,G,8,300,2857,3,2,NP,13,1a,1,#VALUE!,#VALUE!,5,Sg,,,,,2411,0,0,0,0,0
2756,10/27/1993,10/27/1993,3222,1993,10,Fal,G,8,300,2857,3,3,N,13,1a,1,#VALUE!,#VALUE!,5,Sg,,,,,2329,0,0,0,0,0
2757,10/27/1993,10/27/1993,3222,1993,10,Fal,G,8,300,2857,3,3,NP,13,1a,1,#VALUE!,#VALUE!,5,Sg,,,,,1768,0,0,0,0,0
2758,10/27/1993,10/27/1993,3222,1993,10,Fal,G,8,300,2857,3,3,NP,13,24a,1,#VALUE!,#VALUE!,5,Sg,,,,,2559,0,0,0,0,0
2759,10/27/1993,10/27/1993,3222,1993,10,Fal,G,8,300,2857,3,1,N,13,24b,1,#VALUE!,#VALUE!,5,Sg,,,,,1834,0,0,0,0,0
2760,10/27/1993,10/27/1993,3222,1993,10,Fal,G,8,300,2857,3,1,NP,13,24b,1,#VALUE!,#VALUE!,5,Sg,,,,,2642,0,0,0,0,0
2761,10/27/1993,10/27/1993,3222,1993,10,Fal,G,8,300,2857,3,2,N,13,24b,1,#VALUE!,#VALUE!,5,Sg,,,,,2416,0,0,0,0,0
2762,10/27/1993,10/27/1993,3222,1993,10,Fal,G,8,300,2857,3,2,NP,13,24b,1,#VALUE!,#VALUE!,5,Sg,,,,,2340,0,0,0,0,0
2763,10/27/1993,10/27/1993,3222,1993,10,Fal,G,8,300,2857,3,3,N,13,24b,1,#VALUE!,#VALUE!,5,Sg,,,,,2722,0,0,0,0,0
2764,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,1,NP,5,2,1,321.94,319412.05,5,Sg,,,,,1261,1450,9874,15225,1700,2410
2765,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,1,N,5,2,1,321.94,319412.05,5,Sg,,,,,2477,2847,11440,16801,1416,2691
2766,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,2,NP,5,2,1,321.94,329412.05,5,Sg,,,,,2048,2179,8939,16801,1064,3568
2767,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,2,N,5,2,1,321.94,329412.05,5,Sg,,,,,3236,3442,11101,16471,1526,2392
2768,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,3,NP,5,2,1,321.94,339412.05,5,Sg,,,,,2659,3362,6368,13246,1998,2389
2769,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,3,N,5,2,1,321.94,339412.05,5,Sg,,,,,4747,5394,5024,13246,1580,2991
2770,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,1,N,8,4,1,323.94,319414.08,5,Sg,,,,,2403,2762,8764,14859,826,2502
2771,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,1,NP,8,4,1,323.94,319414.08,5,Sg,,,,,2182,2508,5901,13759,483,2306
2772,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,2,N,8,4,1,323.94,329414.08,5,Sg,,,,,3460,3681,5258,15372,490,3515
2773,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,2,NP,8,4,1,323.94,329414.08,5,Sg,,,,,3437,3657,5667,12329,460,2435
2774,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,3,N,8,4,1,323.94,339414.08,5,Sg,,,,,5783,6572,4615,10716,1888,2267
2775,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,3,NP,8,4,1,323.94,339414.08,5,Sg,,,,,5291,6012,4615,12513,1766,3135
2776,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,1,N,7,7,1,326.94,319417.07,5,Sg,,,,,3215,3696,7974,16287,605,2229
2777,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,1,NP,7,7,1,326.94,319417.07,5,Sg,,,,,3252,3738,8409,15171,717,2141
2778,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,2,N,7,7,1,326.94,329417.07,5,Sg,,,,,4330,4606,8180,16123,753,3127
2779,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,2,NP,7,7,1,326.94,329417.07,5,Sg,,,,,4677,4976,7951,16451,712,2269
2780,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,3,N,7,7,1,326.94,339417.07,5,Sg,,,,,5704,6482,6006,15631,1920,2831
2781,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,3,NP,7,7,1,326.94,339417.07,5,Sg,,,,,5957,6769,5434,14843,1785,3130
2782,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,1,N,12,11,1,330.94,319421.12,5,Sg,,,,,841,967,8352,12384,904,1710
2783,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,1,NP,12,11,1,330.94,319421.12,5,Sg,,,,,1174,1349,8867,15226,952,2586
2784,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,2,N,12,11,1,330.94,329421.12,5,Sg,,,,,1194,1270,8180,15535,517,2431
2785,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,2,NP,12,11,1,330.94,329421.12,5,Sg,,,,,1176,1251,4290,11220,2736,2616
2786,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,3,N,12,11,1,330.94,339421.12,5,Sg,,,,,1551,1763,5091,12042,3013,2845
2787,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,3,NP,12,11,1,330.94,339421.12,5,Sg,,,,,909,1033,5377,12384,515,2944
2788,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,1,N,7,16,1,335.94,319426.07,5,Sg,,,,,3021,3473,6613,15335,741,1762
2789,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,1,NP,7,16,1,335.94,319426.07,5,Sg,,,,,2868,3297,8180,15631,515,2383
2790,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,2,N,7,16,1,335.94,329426.07,5,Sg,,,,,3507,3731,5773,15631,870,3367
2791,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,2,NP,7,16,1,335.94,329426.07,5,Sg,,,,,2812,2992,7061,15499,1007,2503
2792,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,3,N,7,16,1,335.94,339426.07,5,Sg,,,,,4690,5330,4821,13235,1042,3073
2793,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,3,NP,7,16,1,335.94,339426.07,5,Sg,,,,,5029,5715,6669,16123,1339,3851
2794,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,1,N,5,18,1,337.94,319428.05,5,Sg,,,,,3019,3470,9580,16312,710,2468
2795,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,1,NP,5,18,1,337.94,319428.05,5,Sg,,,,,4150,4770,7677,14621,1324,2853
2796,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,2,N,5,18,1,337.94,329428.05,5,Sg,,,,,3437,3656,8180,14813,1013,3389
2797,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,2,NP,5,18,1,337.94,329428.05,5,Sg,,,,,3272,3481,9916,13123,2044,3259
2798,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,3,N,5,18,1,337.94,339428.05,5,Sg,,,,,5263,5980,7341,14429,1547,2843
2799,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,3,NP,5,18,1,337.94,339428.05,5,Sg,,,,,4766,5416,7173,12931,1630,3544
2800,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,1,N,8,20,1,339.94,319430.08,5,Sg,,,,,1303,1498,9076,15005,882,2475
2801,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,1,NP,8,20,1,339.94,319430.08,5,Sg,,,,,1566,1800,6837,14813,574,2653
2802,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,2,N,8,20,1,339.94,329430.08,5,Sg,,,,,2920,3107,5605,14813,443,2766
2803,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,2,NP,8,20,1,339.94,329430.08,5,Sg,,,,,2926,3113,5717,10895,472,2700
2804,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,3,N,8,20,1,339.94,339430.08,5,Sg,,,,,3115,3540,4150,9551,1007,3369
2805,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,3,NP,8,20,1,339.94,339430.08,5,Sg,,,,,3530,4011,5045,14813,1724,2745
2806,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,1,N,12,22,1,341.94,319432.12,5,Sg,,,,,1206,1386,8180,16733,707,2195
2807,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,1,NP,12,22,1,341.94,319432.12,5,Sg,,,,,1692,1945,5717,14370,579,2431
2808,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,2,N,12,22,1,341.94,329432.12,5,Sg,,,,,740,787,11763,15226,1608,3126
2809,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,2,NP,12,22,1,341.94,329432.12,5,Sg,,,,,1294,1376,10420,14713,1376,2673
2810,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,3,N,12,22,1,341.94,339432.12,5,Sg,,,,,753,856,5045,11049,2896,2063
2811,11/7/1994,11/7/1994,3598,1994,11,Fal,D,9,311,3233,3,3,NP,12,22,1,341.94,339432.12,5,Sg,,,,,1198,1361,5941,12042,2102,2311
2812,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,1,NP,6,6,1,325.95,319516.06,5,Sg,,,,,1079,1438,6870,17500,900,2600
2813,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,1,N,6,6,1,325.95,319516.06,5,Sg,,,,,683,1113,5180,17300,500,2500
2814,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,2,NP,6,6,1,325.95,329516.06,5,Sg,,,,,1038,2046,5470,16500,600,2600
2815,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,2,N,6,6,1,325.95,329516.06,5,Sg,,,,,1523,2083,6420,16700,1000,1700
2816,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,3,NP,6,6,1,325.95,339516.06,5,Sg,,,,,1750,2055,4870,15900,1000,2800
2817,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,3,N,6,6,1,325.95,339516.06,5,Sg,,,,,1323,1965,5230,16700,1300,3000
2818,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,1,N,7,7,1,326.95,319517.07,5,Sg,,,,,681,1107,8510,16300,800,2200
2819,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,1,NP,7,7,1,326.95,319517.07,5,Sg,,,,,827,1264,6520,17200,600,2700
2820,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,2,N,7,7,1,326.95,329517.07,5,Sg,,,,,603,888,7060,16600,600,2300
2821,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,2,NP,7,7,1,326.95,329517.07,5,Sg,,,,,1303,1967,9860,18200,1300,2200
2822,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,3,N,7,7,1,326.95,339517.07,5,Sg,,,,,1295,1477,7180,17300,1600,2000
2823,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,3,NP,7,7,1,326.95,339517.07,5,Sg,,,,,883,1129,5400,17300,1500,1900
2824,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,1,NP,4,8,1,327.95,319518.04,5,Sg,,,,,1449,2011,6700,16800,600,1600
2825,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,1,N,4,8,1,327.95,319518.04,5,Sg,,,,,1218,1478,6930,17500,500,1700
2826,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,2,NP,4,8,1,327.95,329518.04,5,Sg,,,,,1801,2521,5280,16500,1100,1900
2827,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,2,N,4,8,1,327.95,329518.04,5,Sg,,,,,2928,2697,6660,17100,600,2600
2828,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,3,NP,4,8,1,327.95,339518.04,5,Sg,,,,,1870,2169,6020,16600,1500,3000
2829,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,3,N,4,8,1,327.95,339518.04,5,Sg,,,,,1237,1696,5310,16800,1500,2500
2830,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,1,N,12,11,1,330.95,319521.12,5,Sg,,,,,947,843,0,16500,0,3000
2831,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,1,NP,12,11,1,330.95,319521.12,5,Sg,,,,,1642,1462,0,15300,0,3200
2832,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,2,N,12,11,1,330.95,329521.12,5,Sg,,,,,1483,1349,9870,16200,0,3400
2833,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,2,NP,12,11,1,330.95,329521.12,5,Sg,,,,,2524,2361,4030,15400,0,3300
2834,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,3,N,12,11,1,330.95,339521.12,5,Sg,,,,,1320,1258,9470,15100,0,4100
2835,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,3,NP,12,11,1,330.95,339521.12,5,Sg,,,,,1646,1569,5040,14100,0,4300
2836,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,1,N,7,16,1,335.95,319526.07,5,Sg,,,,,591,1156,6790,14700,600,1100
2837,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,1,NP,7,16,1,335.95,319526.07,5,Sg,,,,,856,1594,5850,17200,600,800
2838,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,2,N,7,16,1,335.95,329526.07,5,Sg,,,,,830,1437,4660,14300,300,1100
2839,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,2,NP,7,16,1,335.95,329526.07,5,Sg,,,,,928,1515,4540,16500,400,1900
2840,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,3,N,7,16,1,335.95,339526.07,5,Sg,,,,,687,1096,4840,13200,1000,2600
2841,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,3,NP,7,16,1,335.95,339526.07,5,Sg,,,,,1164,1425,4300,16700,1000,3000
2842,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,1,N,6,19,1,338.95,319529.06,5,Sg,,,,,976,1768,10270,18300,1100,2600
2843,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,1,NP,6,19,1,338.95,319529.06,5,Sg,,,,,761,1642,7010,18200,1100,2300
2844,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,2,N,6,19,1,338.95,329529.06,5,Sg,,,,,856,1487,6060,18300,400,1500
2845,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,2,NP,6,19,1,338.95,329529.06,5,Sg,,,,,994,1487,8360,18800,500,1000
2846,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,3,N,6,19,1,338.95,339529.06,5,Sg,,,,,2193,3003,5770,17200,700,2300
2847,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,3,NP,6,19,1,338.95,339529.06,5,Sg,,,,,1780,1912,7300,18100,1200,2500
2848,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,1,N,12,22,1,341.95,319532.12,5,Sg,,,,,1745,1253,0,16300,0,3200
2849,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,1,NP,12,22,1,341.95,319532.12,5,Sg,,,,,2081,1983,0,14900,0,3200
2850,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,2,N,12,22,1,341.95,329532.12,5,Sg,,,,,794,691,5380,16000,0,3000
2851,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,2,NP,12,22,1,341.95,329532.12,5,Sg,,,,,1500,1430,4560,15400,0,3300
2852,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,3,N,12,22,1,341.95,339532.12,5,Sg,,,,,1506,1479,4030,15400,0,3300
2853,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,3,NP,12,22,1,341.95,339532.12,5,Sg,,,,,2073,2011,4650,15000,0,3600
2854,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,1,NP,4,23,1,342.95,319533.04,5,Sg,,,,,1219,2055,9650,18600,900,1500
2855,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,1,N,4,23,1,342.95,319533.04,5,Sg,,,,,1135,1929,8820,18400,700,2300
2856,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,2,NP,4,23,1,342.95,329533.04,5,Sg,,,,,1397,1981,8100,19000,700,2500
2857,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,2,N,4,23,1,342.95,329533.04,5,Sg,,,,,1767,2691,7290,19200,600,1700
2858,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,3,NP,4,23,1,342.95,339533.04,5,Sg,,,,,3054,2522,8380,19600,1800,2300
2859,6/29/1995,6/29/1995,3832,1995,6,Sum,E,10,180,3467,3,3,N,4,23,1,342.95,339533.04,5,Sg,,,,,1715,2193,6480,18200,1200,2000
2860,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,1,N,3,1,1,320.96,319611.03,5,Sg,,,,,1140,1330,4520,16390,600,3400
2861,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,1,NP,3,1,1,320.96,319611.03,5,Sg,,,,,1986,1545,7160,16630,1100,3400
2862,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,2,N,3,1,1,320.96,329611.03,5,Sg,,,,,2154,2233,7960,15990,1000,3000
2863,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,2,NP,3,1,1,320.96,329611.03,5,Sg,,,,,1844,2459,6580,16770,800,3700
2864,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,3,N,3,1,1,320.96,339611.03,5,Sg,,,,,3919,2613,6420,16750,1900,3300
2865,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,3,NP,3,1,1,320.96,339611.03,5,Sg,,,,,3084,2878,6570,14720,1700,3700
2866,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,1,NP,6,6,1,325.96,319616.06,5,Sg,,,,,1771,1102,10030,18950,1400,3500
2867,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,1,N,6,6,1,325.96,319616.06,5,Sg,,,,,1626,1265,9550,18060,1200,3700
2868,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,2,NP,6,6,1,325.96,329616.06,5,Sg,,,,,1263,1179,7860,18530,1100,3800
2869,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,2,N,6,6,1,325.96,329616.06,5,Sg,,,,,2375,1705,7890,18030,1000,3600
2870,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,3,NP,6,6,1,325.96,339616.06,5,Sg,,,,,2106,1638,10200,19360,2500,3300
2871,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,3,N,6,6,1,325.96,339616.06,5,Sg,,,,,1966,2039,6990,17320,1500,3900
2872,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,1,N,9,9,1,328.96,319619.09,5,Sg,,,,,1601,1359,8440,17530,1300,3400
2873,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,1,NP,9,9,1,328.96,319619.09,5,Sg,,,,,1158,1351,7340,17800,800,3600
2874,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,2,N,9,9,1,328.96,329619.09,5,Sg,,,,,1128,957,8900,18130,1500,3700
2875,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,2,NP,9,9,1,328.96,329619.09,5,Sg,,,,,1862,1738,8720,17050,1500,3700
2876,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,3,N,9,9,1,328.96,339619.09,5,Sg,,,,,1622,1514,6490,17720,1900,3900
2877,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,3,NP,9,9,1,328.96,339619.09,5,Sg,,,,,1472,1963,5720,17010,2500,4100
2878,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,1,NP,9,14,1,333.96,319624.09,5,Sg,,,,,1170,993,6700,16760,800,3200
2879,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,1,N,9,14,1,333.96,319624.09,5,Sg,,,,,1050,980,7820,16910,800,3300
2880,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,2,NP,9,14,1,333.96,329624.09,5,Sg,,,,,2506,1231,8620,16970,1500,3800
2881,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,2,N,9,14,1,333.96,329624.09,5,Sg,,,,,1595,1353,7140,16930,1000,3500
2882,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,3,NP,9,14,1,333.96,339624.09,5,Sg,,,,,2167,1686,5220,17070,1700,4200
2883,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,3,N,9,14,1,333.96,339624.09,5,Sg,,,,,1470,1372,6660,15980,1400,4800
2884,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,1,N,6,19,1,338.96,319629.06,5,Sg,,,,,2169,1558,7740,17090,1300,4200
2885,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,1,NP,6,19,1,338.96,319629.06,5,Sg,,,,,1119,1161,7400,17380,700,3500
2886,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,2,N,6,19,1,338.96,329629.06,5,Sg,,,,,1429,1112,8000,17790,1700,4200
2887,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,2,NP,6,19,1,338.96,329629.06,5,Sg,,,,,1357,1267,8600,17900,900,4100
2888,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,3,N,6,19,1,338.96,339629.06,5,Sg,,,,,1661,1550,8200,17260,1800,4800
2889,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,3,NP,6,19,1,338.96,339629.06,5,Sg,,,,,1320,1232,7360,18270,2200,3600
2890,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,1,N,3,21,1,340.96,319631.03,5,Sg,,,,,1379,1287,9860,17370,1000,3400
2891,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,1,NP,3,21,1,340.96,319631.03,5,Sg,,,,,1350,1400,6680,16590,1600,3300
2892,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,2,N,3,21,1,340.96,329631.03,5,Sg,,,,,1213,1258,6770,17780,900,3900
2893,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,2,NP,3,21,1,340.96,329631.03,5,Sg,,,,,1569,1465,9860,16700,1200,3400
2894,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,3,N,3,21,1,340.96,339631.03,5,Sg,,,,,2231,2082,5650,15830,2600,4800
2895,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,3,NP,3,21,1,340.96,339631.03,5,Sg,,,,,2205,2286,4930,16730,3300,4100
2896,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,1,N,13,1a,1,#VALUE!,#VALUE!,5,Sg,,,,,1083,778,9150,17620,900,3300
2897,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,1,NP,13,1a,1,#VALUE!,#VALUE!,5,Sg,,,,,904,938,10750,18950,1300,3400
2898,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,2,N,13,1a,1,#VALUE!,#VALUE!,5,Sg,,,,,114,1064,9730,18900,800,2800
2899,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,2,NP,13,1a,1,#VALUE!,#VALUE!,5,Sg,,,,,1577,1635,7880,19330,900,3700
2900,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,3,N,13,1a,1,#VALUE!,#VALUE!,5,Sg,,,,,1224,1039,7860,19140,2700,3600
2901,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,3,NP,13,1a,1,#VALUE!,#VALUE!,5,Sg,,,,,1645,530,14550,19330,5300,3900
2902,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,1,N,13,24b,1,#VALUE!,#VALUE!,5,Sg,,,,,1048,978,8680,17890,1500,3500
2903,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,1,NP,13,24b,1,#VALUE!,#VALUE!,5,Sg,,,,,1529,1098,7780,17680,1000,3200
2904,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,2,N,13,24b,1,#VALUE!,#VALUE!,5,Sg,,,,,993,842,9500,18000,1500,3600
2905,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,2,NP,13,24b,1,#VALUE!,#VALUE!,5,Sg,,,,,1015,947,9400,17860,1800,3600
2906,11/1/1996,11/1/1996,4323,1996,11,Fal,D,11,306,3958,3,3,N,13,24b,1,#VALUE!,#VALUE!,5,Sg,,,,,1648,1398,6930,17490,2400,3500
